Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
1001000549,Dr. Jennifer Perez,Emergency Medicine,Portland,OR,Fentora,REP-H306,Holly Kensington,TERR-H02,1,8,8,4,1,16,23.6719,49136.42,3.0881,0.029199,24.4029,hybrid
1001000550,Dr. Robert Adams,Neurology,Miami,FL,Actiq,REP-H344,Hannah Blackwood,TERR-H04,2,5,4,3,3,21,12.3432,12687.0,5.846,0.052667,13.0648,hybrid
1001000551,Dr. James Robinson,Pain Management,Austin,TX,Subsys,REP-H124,Hannah Finch,TERR-H12,2,6,5,2,1,20,15.7946,34494.77,2.0767,0.019343,16.1226,hybrid
1001000552,Dr. Richard Mitchell,Psychiatry,Austin,TX,Subsys,REP-H372,Hilary Whitman,TERR-H08,2,6,2,1,0,21,17.8761,17104.74,-0.2385,-0.002261,17.8335,hybrid
1001000553,Dr. Mary Thompson,Internal Medicine,Nashville,TN,Lazanda,REP-H365,Henry Whitman,TERR-H01,1,8,4,4,1,16,22.3724,56554.84,2.4313,0.023006,22.9163,hybrid
1001000554,Dr. Sharon King,Pain Management,Denver,CO,Subsys,REP-H203,Howard Bishop,TERR-H07,2,4,6,5,0,22,9.8151,23935.26,2.2261,0.020001,10.0336,hybrid
1001000555,Dr. Rebecca White,Oncology,Philadelphia,PA,Fentora,REP-H248,Harvey Conway,TERR-H04,2,7,11,8,5,8,19.5046,36911.16,6.1622,0.056963,20.7065,hybrid
1001000556,Dr. Laura Mitchell,Pain Management,Austin,TX,Actiq,REP-H169,Harrison Hayes,TERR-H09,2,5,9,7,6,39,13.416,19712.47,10.359,0.092036,14.8057,hybrid
1001000557,Dr. Amanda Nguyen,Palliative Care,Austin,TX,Fentora,REP-H145,Henry Sterling,TERR-H09,2,6,11,9,9,18,15.9622,33182.78,9.1094,0.082246,17.4163,hybrid
1001000558,Dr. Kathleen Hernandez,Anesthesiology,Jacksonville,FL,Subsys,REP-H122,Harold Finch,TERR-H10,2,5,8,6,0,25,12.8189,16017.25,3.4765,0.03174,13.2645,hybrid
1001000559,Dr. Betty Taylor,Pain Management,Boston,MA,Subsys,REP-H283,Howard Gallagher,TERR-H03,1,9,14,13,3,14,24.4732,31344.32,11.8802,0.108081,27.3807,hybrid
1001000560,Dr. Sarah Hill,Pain Management,Miami,FL,Subsys,REP-H328,Harvey Thornton,TERR-H12,2,6,16,11,7,16,17.1237,38699.18,10.9554,0.098496,18.9996,hybrid
1001000561,Dr. Jessica Allen,Orthopedics,Philadelphia,PA,Subsys,REP-H211,Hugh Bishop,TERR-H03,2,5,12,8,7,18,14.1371,31796.78,5.5998,0.050977,14.9287,hybrid
1001000562,Dr. Lisa Carter,Palliative Care,Los Angeles,CA,Actiq,REP-H175,Homer Hayes,TERR-H03,1,8,15,12,9,19,22.2242,45051.79,9.1782,0.084185,24.264,hybrid
1001000563,Dr. Kimberly Carter,Pain Management,Las Vegas,NV,Fentora,REP-H255,Homer Conway,TERR-H11,2,4,6,4,3,22,11.5133,12051.36,7.9072,0.070228,12.4237,hybrid
1001000564,Dr. Kimberly Carter,Family Practice,Portland,OR,Lazanda,REP-H226,Holly Sinclair,TERR-H06,2,4,3,1,1,24,11.7602,15476.61,3.1103,0.028262,12.1259,hybrid
1001000565,Dr. Donna Jackson,Psychiatry,Boston,MA,Subsys,REP-H161,Helen Hayes,TERR-H01,3,3,2,2,1,24,7.204,12416.29,2.8314,0.024559,7.408,hybrid
1001000566,Dr. Laura Rivera,Anesthesiology,Detroit,MI,Subsys,REP-H177,Hunter Hayes,TERR-H05,2,4,5,2,1,16,11.6563,18992.27,1.7191,0.015709,11.8567,hybrid
1001000567,Dr. Elizabeth Hall,Pain Management,Denver,CO,Actiq,REP-H319,Holden Kensington,TERR-H03,1,10,16,12,2,6,31.7311,79349.18,5.3101,0.050197,33.4161,hybrid
1001000568,Dr. Kimberly Sanchez,Anesthesiology,Seattle,WA,Abstral,REP-H269,Harrison Mercer,TERR-H01,3,2,2,2,0,30,5.382,9357.83,1.0129,0.008506,5.4365,hybrid
1001000569,Dr. Mary Ramirez,Oncology,New York,NY,Subsys,REP-H150,Hope Sterling,TERR-H02,2,7,13,12,9,22,19.8485,38938.94,10.8748,0.098516,22.007,hybrid
1001000570,Dr. Susan Torres,Palliative Care,Boston,MA,Subsys,REP-H281,Helen Gallagher,TERR-H01,2,4,11,8,1,15,9.6064,10951.17,7.4917,0.065651,10.3261,hybrid
1001000571,Dr. Jessica Torres,Family Practice,Atlanta,GA,Actiq,REP-H144,Hannah Sterling,TERR-H08,2,4,7,5,0,20,9.1672,12598.52,3.7817,0.033529,9.5139,hybrid
1001000572,Dr. Donna Baker,Anesthesiology,Columbus,OH,Subsys,REP-H235,Homer Sinclair,TERR-H03,2,5,9,5,6,14,13.2322,29104.19,6.6856,0.060303,14.1168,hybrid
1001000573,Dr. Laura Brown,Pain Management,Philadelphia,PA,Subsys,REP-H218,Hilda Bishop,TERR-H10,1,9,11,10,11,20,24.7343,64106.77,10.207,0.093585,27.2589,hybrid
1001000574,Dr. Margaret Clark,Internal Medicine,Philadelphia,PA,Subsys,REP-H324,Hannah Thornton,TERR-H08,1,8,8,4,5,20,22.7801,23905.57,5.5779,0.052054,24.0508,hybrid
1001000575,Dr. Joseph Hall,Internal Medicine,Boston,MA,Subsys,REP-H358,Hilda Blackwood,TERR-H06,1,8,6,4,5,28,22.8739,58047.44,4.712,0.044157,23.9517,hybrid
1001000576,Dr. Melissa Hall,Pain Management,Atlanta,GA,Actiq,REP-H116,Hayden Vance,TERR-H04,2,7,15,13,0,25,20.2555,50036.69,6.9455,0.064089,21.6624,hybrid
1001000577,Dr. Susan Harris,Anesthesiology,Phoenix,AZ,Abstral,REP-H133,Hector Finch,TERR-H09,2,7,13,8,1,10,20.7013,25824.53,4.4072,0.041181,21.6136,hybrid
1001000578,Dr. Patricia Lewis,Pain Management,Seattle,WA,Lazanda,REP-H120,Hattie Vance,TERR-H08,2,7,12,10,0,24,20.8294,25095.66,4.8153,0.044923,21.8325,hybrid
1001000579,Dr. Laura Lewis,Palliative Care,Philadelphia,PA,Subsys,REP-H170,Hope Hayes,TERR-H10,2,6,11,7,5,13,15.8505,18085.98,6.8512,0.062455,16.9365,hybrid
1001000580,Dr. Jessica Wilson,Oncology,Seattle,WA,Abstral,REP-H291,Hugh Gallagher,TERR-H11,3,2,3,2,3,13,3.4482,2946.0,7.9003,0.059441,3.7207,hybrid
1001000581,Dr. Michelle Rivera,Oncology,Detroit,MI,Lazanda,REP-H314,Hazel Kensington,TERR-H10,2,5,7,6,0,21,12.4474,18674.19,4.5755,0.04148,13.017,hybrid
1001000582,Dr. Laura Nguyen,Pain Management,Seattle,WA,Subsys,REP-H291,Hugh Gallagher,TERR-H11,2,7,16,12,13,20,18.4759,22042.43,8.852,0.080634,20.1114,hybrid
1001000583,Dr. Charles Robinson,Oncology,Columbus,OH,Abstral,REP-H123,Howard Finch,TERR-H11,1,8,14,6,3,16,21.8316,32642.64,6.0244,0.056007,23.1468,hybrid
1001000584,Dr. Jessica Robinson,Pain Management,Philadelphia,PA,Lazanda,REP-H217,Hunter Bishop,TERR-H09,2,6,10,7,6,11,17.7592,36961.1,9.27,0.084119,19.4055,hybrid
1001000585,Dr. Kimberly Anderson,Internal Medicine,Phoenix,AZ,Abstral,REP-H381,Helen Carrington,TERR-H05,3,3,2,2,0,33,6.1867,6253.31,1.4563,0.012459,6.2768,hybrid
1001000586,Dr. Nancy Young,Oncology,Baltimore,MD,Abstral,REP-H302,Harold Kensington,TERR-H10,3,3,2,1,2,34,8.8528,8475.91,5.423,0.047576,9.3328,hybrid
1001000587,Dr. James White,Pain Management,Boston,MA,Subsys,REP-H152,Hilary Sterling,TERR-H04,1,10,16,10,1,15,28.9739,56254.42,7.5478,0.070421,31.1608,hybrid
1001000588,Dr. John Young,Anesthesiology,Nashville,TN,Subsys,REP-H113,Hector Vance,TERR-H01,3,3,7,5,0,22,7.6742,17131.02,3.7909,0.032989,7.9651,hybrid
1001000589,Dr. Kimberly Hill,Pain Management,Nashville,TN,Subsys,REP-H274,Hazel Mercer,TERR-H06,2,4,9,7,1,18,9.0277,13203.98,7.8776,0.068518,9.7389,hybrid
1001000590,Dr. Linda Anderson,Pain Management,Houston,TX,Subsys,REP-H107,Heather Vance,TERR-H07,2,5,9,6,7,13,13.2961,13816.54,10.9608,0.097073,14.7534,hybrid
1001000591,Dr. Mary Lopez,Neurology,Miami,FL,Lazanda,REP-H231,Hugh Sinclair,TERR-H11,2,7,9,6,4,14,20.9674,39459.7,6.8004,0.062889,22.3933,hybrid
1001000592,Dr. John Anderson,Anesthesiology,Boston,MA,Subsys,REP-H275,Homer Mercer,TERR-H07,3,3,3,2,3,6,6.0119,7052.34,5.277,0.044251,6.3292,hybrid
1001000593,Dr. James Jones,Internal Medicine,Chicago,IL,Abstral,REP-H372,Hilary Whitman,TERR-H08,2,4,3,2,1,24,10.8484,13279.54,3.1665,0.02858,11.1919,hybrid
1001000594,Dr. Kimberly Anderson,Oncology,Austin,TX,Actiq,REP-H335,Homer Thornton,TERR-H07,3,3,2,1,1,22,8.37,18775.79,1.1231,0.009983,8.464,hybrid
1001000595,Dr. Melissa Clark,Oncology,Los Angeles,CA,Abstral,REP-H108,Harvey Vance,TERR-H08,2,5,11,8,4,18,14.0491,32672.25,8.6263,0.077452,15.261,hybrid
1001000596,Dr. Barbara Johnson,Pain Management,Jacksonville,FL,Subsys,REP-H281,Helen Gallagher,TERR-H01,3,2,5,2,2,14,5.2772,9572.24,3.4977,0.028981,5.4618,hybrid
1001000597,Dr. Betty Perez,Internal Medicine,Charlotte,NC,Fentora,REP-H238,Hilda Sinclair,TERR-H06,2,7,10,5,5,31,19.6763,38740.21,4.9034,0.045607,20.6411,hybrid
1001000598,Dr. Kimberly Rivera,Anesthesiology,Houston,TX,Abstral,REP-H195,Homer Monroe,TERR-H11,2,6,8,4,4,20,16.9983,32680.57,6.3162,0.057942,18.072,hybrid
1001000599,Dr. Michael Taylor,Palliative Care,Miami,FL,Fentora,REP-H127,Heather Finch,TERR-H03,2,4,8,6,7,15,9.1202,18055.82,6.0321,0.052935,9.6704,hybrid
1001000600,Dr. Karen Torres,Anesthesiology,Portland,OR,Lazanda,REP-H150,Hope Sterling,TERR-H02,2,7,8,6,1,34,18.9029,21858.86,9.9048,0.089906,20.7751,hybrid
1001000601,Dr. Charles Davis,Pain Management,New York,NY,Subsys,REP-H266,Holly Mercer,TERR-H10,2,7,11,6,3,20,20.7145,25363.78,9.5527,0.087212,22.6933,hybrid
1001000602,Dr. Michael Taylor,Palliative Care,Las Vegas,NV,Abstral,REP-H295,Homer Gallagher,TERR-H03,2,4,7,5,1,12,10.0598,18525.64,5.0809,0.045179,10.5709,hybrid
1001000603,Dr. Jessica Davis,Pain Management,Philadelphia,PA,Actiq,REP-H306,Holly Kensington,TERR-H02,2,4,7,6,7,17,10.3229,24274.33,7.1688,0.06331,11.063,hybrid
1001000604,Dr. Ashley Rivera,Palliative Care,Denver,CO,Fentora,REP-H295,Homer Gallagher,TERR-H03,1,8,12,10,3,24,21.9294,56923.23,7.4594,0.068911,23.5652,hybrid
1001000605,Dr. Susan Smith,Pain Management,Chicago,IL,Subsys,REP-H268,Harvey Mercer,TERR-H12,3,2,4,3,2,22,4.6981,5602.72,6.395,0.051384,4.9986,hybrid
1001000606,Dr. Linda Hill,Orthopedics,Austin,TX,Subsys,REP-H338,Hilda Thornton,TERR-H10,1,10,13,12,10,18,34.3709,44097.0,8.1698,0.076394,37.1789,hybrid
1001000607,Dr. Kimberly Campbell,Anesthesiology,Philadelphia,PA,Abstral,REP-H260,Hattie Conway,TERR-H04,2,5,10,8,5,21,14.8372,23895.97,7.7502,0.070093,15.9871,hybrid
1001000608,Dr. Jessica Rodriguez,Family Practice,Los Angeles,CA,Fentora,REP-H329,Harrison Thornton,TERR-H01,2,5,3,2,3,15,12.5011,21190.46,3.8193,0.034754,12.9786,hybrid
1001000609,Dr. Jennifer Garcia,Pain Management,Columbus,OH,Abstral,REP-H142,Harold Sterling,TERR-H06,2,7,11,3,1,12,19.4548,46670.34,5.9413,0.054969,20.6107,hybrid
1001000610,Dr. Carol Jones,Oncology,Seattle,WA,Subsys,REP-H323,Howard Thornton,TERR-H07,2,4,10,7,2,8,11.7855,10162.9,8.6243,0.076496,12.802,hybrid
1001000611,Dr. Laura White,Neurology,Nashville,TN,Subsys,REP-H117,Hunter Vance,TERR-H05,2,6,5,3,2,12,15.2404,15561.42,2.1927,0.020368,15.5745,hybrid
1001000612,Dr. Nancy Rodriguez,Pain Management,Los Angeles,CA,Subsys,REP-H157,Hunter Sterling,TERR-H09,2,6,12,9,6,15,15.1684,14167.17,4.9353,0.045261,15.917,hybrid
1001000613,Dr. Sarah Lewis,Internal Medicine,Portland,OR,Fentora,REP-H119,Holden Vance,TERR-H07,2,6,10,8,2,18,15.1433,22409.97,3.8843,0.035788,15.7315,hybrid
1001000614,Dr. William Martin,Oncology,Nashville,TN,Subsys,REP-H114,Hazel Vance,TERR-H02,1,10,16,12,0,12,44.5755,59084.53,5.0713,0.048409,46.836,hybrid
1001000615,Dr. Betty White,Oncology,Baltimore,MD,Lazanda,REP-H264,Hannah Mercer,TERR-H08,2,4,9,8,2,24,10.1352,9071.0,6.7273,0.05943,10.817,hybrid
1001000616,Dr. Michelle Green,Anesthesiology,Philadelphia,PA,Subsys,REP-H322,Harold Thornton,TERR-H06,2,7,12,9,2,38,18.9924,42920.92,5.6942,0.052681,20.0739,hybrid
1001000617,Dr. John Smith,Palliative Care,Nashville,TN,Abstral,REP-H351,Hugh Blackwood,TERR-H11,2,4,10,8,8,14,9.1461,18359.74,10.0962,0.087105,10.0695,hybrid
1001000618,Dr. Melissa Thompson,Neurology,Chicago,IL,Subsys,REP-H199,Holden Monroe,TERR-H03,2,5,6,3,3,10,13.1097,26944.51,5.9935,0.054192,13.8954,hybrid
1001000619,Dr. Kimberly Taylor,Pain Management,Baltimore,MD,Subsys,REP-H380,Hattie Whitman,TERR-H04,2,4,5,3,0,20,11.8581,21142.29,4.0721,0.036866,12.3409,hybrid
1001000620,Dr. Nancy Mitchell,Pain Management,Baltimore,MD,Abstral,REP-H279,Holden Mercer,TERR-H11,2,5,6,5,2,8,13.0739,11739.67,3.7696,0.034418,13.5667,hybrid
1001000621,Dr. Dorothy Wright,Neurology,Seattle,WA,Lazanda,REP-H320,Hattie Kensington,TERR-H04,2,4,4,2,3,14,10.1944,12177.49,2.0019,0.018066,10.3985,hybrid
1001000622,Dr. Barbara Lee,Palliative Care,Los Angeles,CA,Abstral,REP-H242,Harold Conway,TERR-H10,2,4,5,3,2,25,10.2895,11007.54,2.9852,0.026844,10.5966,hybrid
1001000623,Dr. Sandra Perez,Internal Medicine,Los Angeles,CA,Lazanda,REP-H383,Howard Carrington,TERR-H07,2,5,6,4,2,14,12.2444,22108.52,2.7281,0.024908,12.5784,hybrid
1001000624,Dr. William Martin,Palliative Care,Austin,TX,Subsys,REP-H339,Holden Thornton,TERR-H11,3,3,6,3,4,14,8.8511,12076.35,3.9306,0.034707,9.199,hybrid
1001000625,Dr. Kathleen Flores,Pain Management,Jacksonville,FL,Abstral,REP-H229,Harrison Sinclair,TERR-H09,2,6,11,10,7,14,15.8692,40782.72,9.1682,0.082729,17.3241,hybrid
1001000626,Dr. Amanda Thompson,Pain Management,Seattle,WA,Subsys,REP-H192,Hilary Monroe,TERR-H08,2,5,12,5,2,18,14.4563,22395.64,7.1936,0.065115,15.4962,hybrid
1001000627,Dr. Donna Allen,Anesthesiology,Las Vegas,NV,Subsys,REP-H207,Heather Bishop,TERR-H11,2,5,12,8,8,18,12.784,31027.06,7.9637,0.071259,13.8021,hybrid
1001000628,Dr. Sandra Nguyen,Internal Medicine,Los Angeles,CA,Actiq,REP-H221,Helen Sinclair,TERR-H01,3,2,2,1,1,18,5.0886,8095.43,3.6534,0.030077,5.2745,hybrid
1001000629,Dr. Joseph Rodriguez,Pain Management,Miami,FL,Lazanda,REP-H105,Henry Vance,TERR-H05,3,3,6,3,2,16,7.0905,14451.32,5.4937,0.047023,7.4801,hybrid
1001000630,Dr. Margaret Johnson,Pain Management,Philadelphia,PA,Actiq,REP-H180,Hattie Hayes,TERR-H08,2,6,7,6,7,13,17.0291,28238.77,8.0488,0.073273,18.3997,hybrid
1001000631,Dr. Robert White,Internal Medicine,Charlotte,NC,Subsys,REP-H279,Holden Mercer,TERR-H11,2,6,2,1,0,26,16.2202,23273.79,2.7724,0.025779,16.6699,hybrid
1001000632,Dr. Robert White,Palliative Care,Charlotte,NC,Abstral,REP-H311,Hugh Kensington,TERR-H07,2,6,7,4,1,23,17.6478,43204.25,4.2095,0.039064,18.3907,hybrid
1001000633,Dr. Nancy White,Pain Management,Denver,CO,Actiq,REP-H327,Heather Thornton,TERR-H11,2,6,13,7,1,35,17.1661,19541.19,8.907,0.080812,18.6951,hybrid
1001000634,Dr. Amanda Lee,Internal Medicine,Columbus,OH,Abstral,REP-H220,Hattie Bishop,TERR-H12,2,6,7,5,1,13,16.1657,17646.2,0.6007,0.005641,16.2628,hybrid
1001000635,Dr. Charles Johnson,Orthopedics,Philadelphia,PA,Subsys,REP-H246,Holly Conway,TERR-H02,3,3,7,6,4,29,7.3614,6434.49,4.0233,0.034808,7.6575,hybrid
1001000636,Dr. Rebecca Carter,Oncology,Baltimore,MD,Subsys,REP-H318,Hilda Kensington,TERR-H02,2,5,7,6,6,15,12.7489,15788.09,5.4757,0.049527,13.447,hybrid
1001000637,Dr. Karen Lewis,Internal Medicine,Atlanta,GA,Actiq,REP-H191,Hugh Monroe,TERR-H07,2,7,10,7,1,29,18.7076,30496.58,2.1814,0.020496,19.1157,hybrid
1001000638,Dr. Nancy Thomas,Pain Management,Boston,MA,Abstral,REP-H341,Helen Blackwood,TERR-H01,3,3,6,5,4,24,7.0105,6006.72,7.905,0.066893,7.5647,hybrid
1001000639,Dr. Margaret Lopez,Internal Medicine,Detroit,MI,Abstral,REP-H329,Harrison Thornton,TERR-H01,1,10,15,12,6,16,38.7994,59707.69,8.5983,0.080494,42.1355,hybrid
1001000640,Dr. Robert Perez,Internal Medicine,Denver,CO,Subsys,REP-H141,Helen Sterling,TERR-H05,2,4,5,3,4,21,11.2367,24726.62,3.2944,0.029804,11.6069,hybrid
1001000641,Dr. Robert Torres,Pain Management,Seattle,WA,Actiq,REP-H240,Hattie Sinclair,TERR-H08,3,3,7,6,7,8,8.3797,13259.84,8.5238,0.07339,9.094,hybrid
1001000642,Dr. Margaret Allen,Palliative Care,Portland,OR,Actiq,REP-H250,Hope Conway,TERR-H06,1,9,14,10,3,20,26.9504,39360.12,8.4517,0.078343,29.2282,hybrid
1001000643,Dr. Amanda Sanchez,Palliative Care,Philadelphia,PA,Abstral,REP-H325,Henry Thornton,TERR-H09,2,6,6,3,3,20,16.2407,31163.38,4.7944,0.044173,17.0194,hybrid
1001000644,Dr. Betty Miller,Anesthesiology,Nashville,TN,Fentora,REP-H260,Hattie Conway,TERR-H04,1,10,16,13,8,15,27.0963,39089.81,9.6734,0.089193,29.7174,hybrid
1001000645,Dr. Barbara Thomas,Pain Management,Chicago,IL,Fentora,REP-H168,Harvey Hayes,TERR-H08,2,7,15,8,7,18,20.6268,36290.99,8.547,0.078365,22.3897,hybrid
1001000646,Dr. Margaret Taylor,Family Practice,Las Vegas,NV,Subsys,REP-H182,Harold Monroe,TERR-H10,3,3,2,1,0,8,8.7369,19313.46,1.548,0.013795,8.8721,hybrid
1001000647,Dr. Donna Jones,Family Practice,Denver,CO,Subsys,REP-H307,Heather Kensington,TERR-H03,2,5,5,3,2,9,13.8426,20791.65,4.3421,0.039697,14.4437,hybrid
1001000648,Dr. Charles Ramirez,Neurology,Seattle,WA,Subsys,REP-H205,Henry Bishop,TERR-H09,2,4,6,5,3,20,11.3865,10535.49,6.7219,0.059958,12.1519,hybrid
1001000649,Dr. William Allen,Neurology,Portland,OR,Fentora,REP-H161,Helen Hayes,TERR-H01,2,6,7,6,6,14,15.9694,27156.52,5.3364,0.048999,16.8216,hybrid
1001000650,Dr. Kimberly Hall,Pain Management,Phoenix,AZ,Subsys,REP-H183,Howard Monroe,TERR-H11,2,6,8,7,4,13,15.1655,29231.15,6.7306,0.061229,16.1862,hybrid
1001000651,Dr. Donna Sanchez,Pain Management,Baltimore,MD,Subsys,REP-H210,Hope Bishop,TERR-H02,2,6,11,6,5,19,15.227,15492.3,8.2922,0.074933,16.4896,hybrid
1001000652,Dr. Thomas Rodriguez,Neurology,Denver,CO,Actiq,REP-H258,Hilda Conway,TERR-H02,2,6,8,7,7,26,15.6106,22172.99,5.8134,0.053194,16.5181,hybrid
1001000653,Dr. Margaret Garcia,Pain Management,Miami,FL,Abstral,REP-H115,Homer Vance,TERR-H03,2,5,3,2,0,20,14.3586,29567.95,2.4881,0.022994,14.7158,hybrid
1001000654,Dr. Donna Carter,Family Practice,Denver,CO,Lazanda,REP-H165,Henry Hayes,TERR-H05,2,5,2,1,0,10,14.2937,30506.6,1.4884,0.013815,14.5064,hybrid
1001000655,Dr. Susan Green,Pain Management,Las Vegas,NV,Fentora,REP-H167,Heather Hayes,TERR-H07,2,5,9,5,4,29,12.8716,30132.44,9.5943,0.085284,14.1066,hybrid
1001000656,Dr. Ashley Jackson,Anesthesiology,Denver,CO,Fentora,REP-H159,Holden Sterling,TERR-H11,2,5,10,9,9,17,14.2064,15431.65,9.9622,0.088991,15.6216,hybrid
1001000657,Dr. Robert Jackson,Anesthesiology,New York,NY,Fentora,REP-H114,Hazel Vance,TERR-H02,2,6,10,7,8,25,15.7162,24440.47,8.4516,0.076461,17.0445,hybrid
1001000658,Dr. Susan Adams,Palliative Care,Portland,OR,Subsys,REP-H137,Hunter Finch,TERR-H01,3,3,4,4,2,15,8.1227,15295.61,4.9462,0.043098,8.5245,hybrid
1001000659,Dr. Ashley Jones,Emergency Medicine,New York,NY,Lazanda,REP-H218,Hilda Bishop,TERR-H10,2,5,4,3,2,38,12.5074,30852.2,2.6524,0.024264,12.8391,hybrid
1001000660,Dr. Kathleen Green,Orthopedics,Jacksonville,FL,Subsys,REP-H281,Helen Gallagher,TERR-H01,2,4,3,2,3,25,9.9956,24706.45,2.4786,0.022282,10.2434,hybrid
1001000661,Dr. Richard Taylor,Oncology,Austin,TX,Fentora,REP-H326,Holly Thornton,TERR-H10,3,3,5,4,4,11,7.7652,12897.99,6.1041,0.052666,8.2392,hybrid
1001000662,Dr. Sandra Lee,Oncology,Chicago,IL,Subsys,REP-H251,Hugh Conway,TERR-H07,2,6,10,9,6,17,17.0994,30817.06,8.2158,0.074754,18.5042,hybrid
1001000663,Dr. Donna Lee,Palliative Care,Las Vegas,NV,Subsys,REP-H142,Harold Sterling,TERR-H06,2,5,12,11,7,24,14.2019,18022.44,9.518,0.085186,15.5536,hybrid
1001000664,Dr. Deborah Brown,Family Practice,Nashville,TN,Lazanda,REP-H102,Harold Vance,TERR-H02,2,5,2,1,0,16,14.0272,15021.14,-0.3037,-0.002839,13.9846,hybrid
1001000665,Dr. Michelle Lopez,Orthopedics,New York,NY,Abstral,REP-H110,Hope Vance,TERR-H10,2,4,6,3,4,9,9.7115,16438.26,5.7788,0.051066,10.2727,hybrid
1001000666,Dr. Carol Allen,Oncology,Austin,TX,Actiq,REP-H361,Helen Whitman,TERR-H09,1,10,15,13,4,24,28.4547,43053.91,7.9487,0.073983,30.7165,hybrid
1001000667,Dr. Linda Lewis,Oncology,Charlotte,NC,Abstral,REP-H244,Hannah Conway,TERR-H12,2,7,11,8,4,21,18.7032,43907.21,9.5256,0.086564,20.4848,hybrid
1001000668,Dr. Jennifer Taylor,Internal Medicine,Columbus,OH,Subsys,REP-H290,Hope Gallagher,TERR-H10,2,6,4,3,3,23,15.4592,15500.1,2.6037,0.024161,15.8618,hybrid
1001000669,Dr. Laura Jones,Family Practice,Nashville,TN,Actiq,REP-H194,Hazel Monroe,TERR-H10,1,9,5,4,4,14,26.2758,49847.72,3.9963,0.037775,27.3259,hybrid
1001000670,Dr. Amanda Wright,Internal Medicine,Philadelphia,PA,Actiq,REP-H195,Homer Monroe,TERR-H11,1,10,11,8,0,14,29.553,72546.29,5.4214,0.051111,31.1552,hybrid
1001000671,Dr. Carol Ramirez,Pain Management,Las Vegas,NV,Subsys,REP-H284,Hannah Gallagher,TERR-H04,2,4,5,4,4,18,9.3169,15354.88,5.2867,0.046638,9.8094,hybrid
1001000672,Dr. Joseph Nelson,Pain Management,Miami,FL,Fentora,REP-H241,Helen Conway,TERR-H09,3,2,2,1,2,22,5.8094,11267.55,4.1867,0.035095,6.0526,hybrid
1001000673,Dr. Susan Wilson,Oncology,Philadelphia,PA,Fentora,REP-H141,Helen Sterling,TERR-H05,2,5,10,6,7,17,14.8748,21617.44,6.3956,0.0582,15.8261,hybrid
1001000674,Dr. Ashley Hill,Palliative Care,Charlotte,NC,Fentora,REP-H144,Hannah Sterling,TERR-H08,2,4,4,3,2,42,9.0697,12669.16,5.278,0.046443,9.5484,hybrid
1001000675,Dr. Donna Rodriguez,Internal Medicine,Miami,FL,Fentora,REP-H145,Henry Sterling,TERR-H09,2,7,3,2,0,18,18.2989,19978.92,3.1371,0.029312,18.8729,hybrid
1001000676,Dr. Rebecca Johnson,Neurology,Atlanta,GA,Subsys,REP-H162,Harold Hayes,TERR-H02,1,8,13,9,2,24,22.4371,29903.24,6.7289,0.062428,23.9468,hybrid
1001000677,Dr. Joseph Thompson,Oncology,Los Angeles,CA,Actiq,REP-H268,Harvey Mercer,TERR-H12,2,6,11,5,3,15,17.8873,28789.1,6.6165,0.060777,19.0708,hybrid
1001000678,Dr. William Young,Oncology,Jacksonville,FL,Fentora,REP-H138,Hilda Finch,TERR-H02,2,4,7,5,1,13,11.2617,14247.97,4.2018,0.037865,11.7348,hybrid
1001000679,Dr. Betty Carter,Anesthesiology,Miami,FL,Abstral,REP-H153,Hector Sterling,TERR-H05,1,9,15,6,4,22,24.1578,37916.21,5.1951,0.048682,25.4129,hybrid
1001000680,Dr. Sandra King,Family Practice,Charlotte,NC,Actiq,REP-H289,Harrison Gallagher,TERR-H09,2,4,4,3,0,20,9.7285,10185.3,-0.8597,-0.007826,9.6449,hybrid
1001000681,Dr. Amanda Green,Pain Management,Nashville,TN,Actiq,REP-H242,Harold Conway,TERR-H10,2,5,13,9,8,14,13.5526,14166.98,9.7179,0.086638,14.8696,hybrid
1001000682,Dr. Michelle Moore,Oncology,Houston,TX,Subsys,REP-H256,Hayden Conway,TERR-H12,2,4,6,5,4,6,10.0569,14646.8,9.1429,0.079883,10.9763,hybrid
1001000683,Dr. Linda Miller,Anesthesiology,Seattle,WA,Actiq,REP-H357,Hunter Blackwood,TERR-H05,3,3,9,7,8,18,7.0062,16077.97,9.5934,0.080613,7.6783,hybrid
1001000684,Dr. Thomas Jackson,Pain Management,Baltimore,MD,Abstral,REP-H137,Hunter Finch,TERR-H01,2,6,7,6,2,21,16.4842,22764.05,10.1572,0.09145,18.1585,hybrid
1001000685,Dr. Mary Smith,Neurology,Columbus,OH,Abstral,REP-H348,Harvey Blackwood,TERR-H08,2,5,2,1,1,12,13.0314,17529.43,2.2686,0.02085,13.327,hybrid
1001000686,Dr. Barbara Baker,Family Practice,Baltimore,MD,Subsys,REP-H226,Holly Sinclair,TERR-H06,2,5,7,4,3,11,13.818,34669.89,3.8736,0.035485,14.3532,hybrid
