Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode,Compliance_Pct,Monthly_Call_Frequency,Sample_Velocity,Log_Baseline_Fills,Diminishing_Call_Log,Tier_Compliance_Interaction,Sample_Call_Ratio,Baseline_Volume_Saturation,Compliance_Pct_raw,Monthly_Call_Frequency_raw,Sample_Velocity_raw,Log_Baseline_Fills_raw,Diminishing_Call_Log_raw,Tier_Compliance_Interaction_raw,Sample_Call_Ratio_raw,Tot_30day_Fills_raw,Tot_Drug_Cst_raw,Tot_Clms_raw
2001000055,Dr. Melissa Rodriguez,Oncology,Denver,CO,Abstral,REP-S555,Stephen Chen,TERR-S13,3,9.0,2,2,2,1.1239520441500994,1.2914793264470572,0.5478121186534484,5.2448,0.04900474311554337,23.7954,synthetic,1.7318818569804533,-0.752669882367221,0.5937505349345118,1.1963115364232164,-0.77509632596926,2.224324604256875,0.5937505349345118,1.5096275869604827,100.0,0.6666666666666666,1.0,3.1616534089801647,1.0986122886681098,900.0,1.0,22.6096,33613.55,26.0
2001000056,Dr. Emily Carter,Neurology,Seattle,WA,Fentora,REP-S697,Stanley Larsson,TERR-S01,2,8.0,9,5,6,-0.2754092814729272,0.5103881967782694,1.3654351709151948,9.0088,0.08190073226363115,19.61,synthetic,-0.807049860720614,0.5843095139429743,0.9782158705209902,0.6319621269775583,0.7827514065628568,0.2582526641061759,0.9782158705209902,1.231245425259088,55.55555555555556,1.6666666666666667,1.2,2.9438756626387366,1.791759469228055,444.44444444444446,1.2,17.9893,44619.59,18.0
2001000058,Dr. Richard Martinez,Internal Medicine,Detroit,MI,Actiq,REP-S519,Solomon Brooks,TERR-S05,3,2.0,3,3,4,0.7741117127443429,-1.0182532794659385,-1.1847252781208533,3.712,0.03285111292120524,9.2793,synthetic,1.7318818569804533,-0.3070100835971559,1.2345260942453093,-1.0436236164345636,-0.12853109880191332,-0.796712767194199,1.2345260942453093,0.5921746984568345,100.0,1.0,1.3333333333333333,2.29728105140214,1.3862943611198906,200.0,1.3333333333333333,8.9471,10291.83,24.0
2001000059,Dr. Lisa Campbell,Pain Management,Portland,OR,Abstral,REP-S694,Selena Larsson,TERR-S12,1,5.0,12,8,5,-1.4998504413930756,-0.267913502844951,-0.8556892835073829,9.1619,0.08181268914025042,14.6119,synthetic,-0.1723169312953478,1.9212889102531692,-0.1271219692901355,-0.0875530020237599,1.6940339119276273,-0.22127707739399485,-0.1271219692901355,0.9040081010662953,66.66666666666666,2.6666666666666665,0.625,2.66622075482837,2.1972245773362196,333.33333333333326,0.625,13.3855,14720.99,11.0
2001000060,Dr. Kimberly Green,Pain Management,Portland,OR,Subsys,REP-S612,Sienna O'Connor,TERR-S14,3,4.0,2,1,2,0.5991915470414645,-0.4915412643162566,-0.9881205585477176,4.6362,0.04191795111365604,12.6219,synthetic,-1.1244163254332475,-1.198329681137286,2.5160772128669047,-0.3375192935175744,-1.6863788313340304,-0.796712767194199,2.5160772128669047,0.814670988811206,50.0,0.3333333333333333,2.0,2.5697608406126022,0.6931471805599453,200.0,2.0,12.0627,12938.33,23.0
2001000061,Dr. Patricia Jones,Emergency Medicine,Philadelphia,PA,Subsys,REP-S510,Sadie Brooks,TERR-S10,3,2.0,3,2,0,0.0744310499328295,-1.1011078046376097,-1.055766251179082,3.2983,0.029064876440515697,8.7359,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-1.1745563234991412,-0.77509632596926,-1.0844306120943012,-1.328576142997881,0.5787185371468793,66.66666666666666,0.6666666666666666,0.0,2.2467552080333753,1.0986122886681098,133.33333333333331,0.0,8.457,12027.75,20.0
2001000062,Dr. Lisa Perez,Pain Management,New York,NY,Subsys,REP-S627,Scott Novak,TERR-S01,1,6.0,9,6,7,-0.8001697785815622,-0.040059332213695086,-0.2556619311938272,11.2383,0.10006408786828436,16.3891,synthetic,-0.1723169312953478,1.0299693127130392,0.9141383145899108,0.14452955686266206,1.1292049358741694,0.06644076750610747,0.9141383145899108,0.9950336226095438,66.66666666666666,2.0,1.1666666666666667,2.755779485277088,1.9459101490553132,399.99999999999994,1.1666666666666667,14.7333,22797.97,15.0
2001000063,Dr. Ashley Wright,Palliative Care,Houston,TX,Fentora,REP-S688,Serena Larsson,TERR-S06,2,9.0,8,5,6,0.9490318784472211,1.320590832740797,0.5063902937754625,11.4286,0.10389024461319174,25.3854,synthetic,-0.41034177982982234,0.5843095139429743,0.9782158705209902,1.2151436945146776,0.7827514065628568,0.7677530144501069,0.9782158705209902,1.453470167628,62.5,1.6666666666666667,1.2,3.168920582258387,1.791759469228055,562.5,1.2,22.7818,33055.97,25.0
2001000064,Dr. Lisa Hill,Family Practice,Jacksonville,FL,Subsys,REP-S837,Stanley Alvarez,TERR-S01,3,3.0,3,2,2,-0.45032944717580553,-0.6501837585441618,-0.18601341852101513,3.2671,0.029532456664202567,11.4877,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-0.530705982154368,-0.77509632596926,-0.7967127671941991,0.5937505349345118,0.7788674143475445,66.66666666666666,0.6666666666666666,1.0,2.49521170319823,1.0986122886681098,199.99999999999997,1.0,11.1243,23735.51,17.0
2001000066,Dr. Dorothy Campbell,Internal Medicine,Nashville,TN,Fentora,REP-S800,Sloan Gomez,TERR-S06,3,2.0,2,2,0,0.42427138133858616,-0.8772602698899868,-0.4211293365172428,-1.3646,-0.012460086444212148,9.6476,synthetic,1.7318818569804533,-0.752669882367221,-1.328576142997881,-0.8349807455130654,-0.77509632596926,-0.796712767194199,-1.328576142997881,0.6473740030933088,100.0,0.6666666666666666,0.0,2.3777946010913675,1.0986122886681098,200.0,0.0,9.7811,20570.61,22.0
2001000067,Dr. Kathleen Campbell,Palliative Care,Detroit,MI,Abstral,REP-S668,Serena Kowalski,TERR-S14,3,4.0,2,2,0,0.5991915470414645,-0.5926876883321941,-0.9473227577182544,3.6376,0.03291559248301201,11.8815,synthetic,1.7318818569804533,-0.752669882367221,-1.328576142997881,-0.4590151976988138,-0.77509632596926,0.06644076750610772,-1.328576142997881,0.7314243558346769,100.0,0.6666666666666666,0.0,2.522876581039629,1.0986122886681098,400.0,0.0,11.4644,13487.51,23.0
2001000068,Dr. James Adams,Oncology,Houston,TX,Abstral,REP-S635,Stephen Novak,TERR-S09,3,10.0,3,2,1,0.7741117127443429,1.7508561908604061,1.2808033951058986,3.6489,0.03450265711259659,26.2511,synthetic,-0.1723169312953478,-0.752669882367221,-0.3674128040316846,1.4786130850378119,-0.77509632596926,1.217312147106516,-0.3674128040316846,1.6910598565295027,66.66666666666666,0.6666666666666666,0.5,3.2705912301544093,1.0986122886681098,666.6666666666665,0.5,25.3269,43480.36,24.0
2001000069,Dr. Thomas Rivera,Internal Medicine,Austin,TX,Lazanda,REP-S579,Solomon Kapoor,TERR-S09,3,6.0,3,2,2,-0.2754092814729272,-0.06467393916124729,0.575220146327475,2.8602,0.026412783637075776,15.0049,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,0.12043641403574662,-0.77509632596926,0.06644076750610747,0.5937505349345118,0.9655046717571909,66.66666666666666,0.6666666666666666,1.0,2.7464821417177463,1.0986122886681098,399.99999999999994,1.0,14.5877,33982.49,18.0
2001000070,Dr. Kathleen Harris,Oncology,Nashville,TN,Lazanda,REP-S690,Sadie Larsson,TERR-S08,3,7.0,2,2,0,0.24935121563570783,0.13985045290708142,0.9318409754287207,2.13,0.019834727729683976,16.134,synthetic,1.7318818569804533,-0.752669882367221,-1.328576142997881,0.31413823861905626,-0.77509632596926,1.3611710695565677,-1.328576142997881,1.05478831138137,100.0,0.6666666666666666,0.0,2.821230065812168,1.0986122886681098,700.0,0.0,15.7975,38782.97,21.0
2001000071,Dr. Rebecca Flores,Palliative Care,Phoenix,AZ,Lazanda,REP-S698,Summer Larsson,TERR-S02,2,4.0,6,5,4,-0.6252496128786839,-0.4786253579234477,-0.6112419773284301,7.0271,0.06290036707185465,12.9921,synthetic,0.7797824628425536,0.5843095139429743,0.20928519934803333,-0.3224070816564444,0.7827514065628568,-0.22127707739399435,0.20928519934803333,0.7744699589959113,83.33333333333334,1.6666666666666667,0.8,2.5755925175600165,1.791759469228055,333.33333333333337,0.8,12.1391,18011.5,16.0
2001000072,Dr. Thomas Allen,Neurology,Houston,TX,Fentora,REP-S665,Simon Kowalski,TERR-S11,3,1.0,4,3,0,0.0744310499328295,-1.2903325955469176,-1.4757403789207846,1.7508,0.015282555022636757,7.4661,synthetic,0.30373276577360286,-0.3070100835971559,-1.328576142997881,-1.5009893950777746,-0.12853109880191332,-1.3361837263818908,-1.328576142997881,0.5022157369616166,75.0,1.0,0.0,2.1207873989600317,1.3862943611198906,75.0,0.0,7.3377,6374.47,20.0
2001000073,Dr. Deborah Davis,Oncology,Austin,TX,Subsys,REP-S636,Sasha Novak,TERR-S10,3,10.0,4,3,0,-0.2754092814729272,1.5799232987953649,2.156784582076836,4.1608,0.03918911183550389,25.3276,synthetic,0.30373276577360286,-0.3070100835971559,-1.328576142997881,1.3771272935241508,-0.12853109880191332,1.5769594532316444,-1.328576142997881,1.623549398441976,75.0,1.0,0.0,3.23142870673965,1.3862943611198906,750.0,0.0,24.3158,55271.96,18.0
2001000074,Dr. Joseph Smith,Pain Management,Atlanta,GA,Fentora,REP-S792,Sienna Gomez,TERR-S12,1,10.0,10,6,0,-1.3249302756901973,1.9773410049238382,0.8203256493004646,6.2197,0.05822130514860335,28.3252,synthetic,-0.5531566889505074,1.0299693127130392,-1.328576142997881,1.6072364289743126,1.1292049358741694,0.9295943022064145,-1.328576142997881,1.8009654049452368,60.0,2.0,0.0,3.320225909487031,1.9459101490553132,600.0,0.0,26.6666,37281.86,12.0
2001000075,Dr. Joseph Gonzalez,Palliative Care,Philadelphia,PA,Actiq,REP-S759,Solomon Tanaka,TERR-S07,2,10.0,7,5,4,-0.8001697785815622,2.205922117930606,2.9596115784166557,8.215,0.07633238547457388,30.3205,synthetic,0.09971146702976721,0.5843095139429743,0.20928519934803333,1.7308839231641064,0.7827514065628568,1.4228248934637329,0.20928519934803333,1.7875823940917153,71.42857142857143,1.6666666666666667,0.8,3.3679404497607033,1.791759469228055,714.2857142857143,0.8,28.0187,66078.83,15.0
2001000076,Dr. Amanda Smith,Anesthesiology,Austin,TX,Abstral,REP-S610,Sadie O'Connor,TERR-S12,2,5.0,8,6,0,1.298872209852978,-0.15094340293415853,-0.23785941655241166,2.9677,0.0273333646241527,14.4952,synthetic,0.30373276577360286,1.0299693127130392,-1.328576142997881,0.03418110246914492,1.1292049358741694,-0.04145342433143062,-1.328576142997881,0.9447604654172009,75.0,2.0,0.0,2.71319693392174,1.9459101490553132,375.0,0.0,14.0774,23037.61,27.0
2001000077,Dr. Nancy Clark,Pain Management,Phoenix,AZ,Abstral,REP-S661,Samuel Kowalski,TERR-S07,1,8.0,13,7,2,-0.6252496128786839,0.7945212317834277,0.7582374851298089,7.724,0.07093132367840971,21.1894,synthetic,-0.9047010806321937,1.4756291114831046,-0.7793399493029116,0.8517328907692713,1.4293166337302035,0.19923361899846262,-0.7793399493029116,1.3284404279238002,53.84615384615385,2.3333333333333335,0.2857142857142857,3.028683373693677,2.0794415416798357,430.7692307692308,0.2857142857142857,19.67,36446.09,16.0
2001000078,Dr. Kimberly Jackson,Palliative Care,Chicago,IL,Subsys,REP-S680,Sloan Kowalski,TERR-S12,1,6.0,10,7,0,-1.3249302756901973,-0.1188395989551739,-0.8554456169741503,4.3104,0.039491995295550364,14.8823,synthetic,0.01810294753223279,1.4756291114831046,-1.328576142997881,0.0666159870985745,1.4293166337302035,0.1527561209761384,-1.328576142997881,0.9102483088517573,70.0,2.3333333333333335,0.0,2.7257132863077196,2.0794415416798357,420.0,0.0,14.2673,14724.27,12.0
2001000079,Dr. Sarah Hernandez,Pain Management,Columbus,OH,Fentora,REP-S716,Sasha Rossi,TERR-S06,2,2.0,9,6,4,-0.10048911577004885,-1.0240688184700306,-1.037659896256898,9.3434,0.08066099271642235,9.7454,synthetic,-0.1723169312953478,1.0299693127130392,-0.04702502437628586,-1.0526009751234153,1.1292049358741694,-1.0844306120943012,-0.04702502437628586,0.6019314185031241,66.66666666666666,2.0,0.6666666666666666,2.293816763302189,1.9459101490553132,133.33333333333331,0.6666666666666666,8.9127,12271.48,19.0
2001000081,Dr. Jessica Nguyen,Neurology,Austin,TX,Lazanda,REP-S709,Seth Rossi,TERR-S13,3,9.0,3,2,1,-1.4998504413930756,1.3486880008361484,-0.1592695307272011,2.5965,0.02457446345751002,23.5438,synthetic,-0.1723169312953478,-0.752669882367221,-0.3674128040316846,1.2331908072611037,-0.77509632596926,0.9295943022064139,-0.3674128040316846,1.570634767269741,66.66666666666666,0.6666666666666666,0.5,3.1758848130631057,1.0986122886681098,599.9999999999999,0.5,22.948,24095.51,11.0
2001000082,Dr. Richard Allen,Pain Management,Austin,TX,Subsys,REP-S627,Scott Novak,TERR-S01,1,5.0,12,6,6,-1.1500101099873188,-0.35643141629095615,0.01458134053380334,7.6522,0.06859313499023267,13.8461,synthetic,-1.1244163254332475,1.0299693127130392,0.5937505349345118,-0.18363355120195407,1.1292049358741694,-0.5809243835191223,0.5937505349345118,0.8686460569350852,50.0,2.0,1.0,2.6291440695035337,1.9459101490553132,250.0,1.0,12.8619,26435.72,13.0
2001000083,Dr. Lisa Scott,Orthopedics,Phoenix,AZ,Actiq,REP-S732,Sienna Santos,TERR-S08,3,7.0,5,3,1,0.5991915470414645,0.15281707620980994,0.8508285391008535,2.2473,0.020918455422999305,16.2309,synthetic,-0.5531566889505074,-0.3070100835971559,-0.6878005836870834,0.3259440446383312,-0.12853109880191332,0.1527561209761384,-0.6878005836870834,1.0364990570249364,60.0,1.0,0.3333333333333333,2.8257858282274193,1.3862943611198906,420.0,0.3333333333333333,15.8742,37692.46,23.0
2001000085,Dr. Linda Sanchez,Neurology,Miami,FL,Fentora,REP-S703,Sean Rossi,TERR-S07,2,1.0,6,4,0,-0.6252496128786839,-1.4373609174032784,-1.1059727003115636,-0.9263,-0.008053229506621129,6.4081,synthetic,-0.1723169312953478,0.13864971517290903,-1.328576142997881,-1.7864585478251152,0.37298385385674826,-1.3721484569944034,-1.328576142997881,0.44269067782380533,66.66666666666666,1.3333333333333333,0.0,2.0106272256794764,1.6094379124341003,66.66666666666666,0.0,6.468,11351.92,16.0
2001000086,Dr. James Perez,Pain Management,Charlotte,NC,Fentora,REP-S830,Sadie Alvarez,TERR-S08,3,6.0,4,4,1,0.42427138133858616,0.033513998442724735,-0.8276988333880683,4.9486,0.04538416682874713,15.9192,synthetic,1.7318818569804533,0.13864971517290903,-0.8479944735147827,0.21523701303610665,0.37298385385674826,0.9295943022064145,-0.8479944735147827,1.0244254514978222,100.0,1.3333333333333333,0.25,2.783064904907656,1.6094379124341003,600.0,0.25,15.1685,15097.77,22.0
2001000087,Dr. Robert Lee,Pain Management,Phoenix,AZ,Subsys,REP-S597,Stanley Nakamura,TERR-S13,2,1.0,8,4,1,0.0744310499328295,-1.4287052314436997,-1.226294194381705,3.5393,0.030220190732247243,6.7499,synthetic,-1.1244163254332475,0.13864971517290903,-0.8479944735147827,-1.7687527411090356,0.37298385385674826,-1.444077918219429,-0.8479944735147827,0.4402831132547452,50.0,1.3333333333333333,0.25,2.0174597493239546,1.6094379124341003,50.0,0.25,6.5192,9732.27,20.0
2001000088,Dr. Linda Torres,Neurology,New York,NY,Subsys,REP-S612,Sienna O'Connor,TERR-S14,3,10.0,2,2,3,-1.3249302756901973,2.100008304382244,1.1905130583708943,4.0728,0.03854017561892498,28.5078,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,1.674324036358208,-0.77509632596926,2.6559013716070283,1.5549138739007082,1.874810078089864,100.0,0.6666666666666666,1.5,3.346114459557198,1.0986122886681098,1000.0,1.5,27.3922,42264.96,12.0
2001000089,Dr. Amanda Hernandez,Oncology,Austin,TX,Actiq,REP-S838,Summer Alvarez,TERR-S02,2,10.0,5,3,2,-0.9750899442844405,1.952574247246528,1.8490731235500721,5.3225,0.050017776590076224,27.9316,synthetic,-0.5531566889505074,-0.3070100835971559,-0.04702502437628586,1.5934780017523427,-0.12853109880191332,0.9295943022064145,-0.04702502437628586,1.7707290075432867,60.0,1.0,0.6666666666666666,3.314916646779471,1.3862943611198906,600.0,0.6666666666666666,26.5201,51129.85,14.0
2001000090,Dr. Dorothy Davis,Pain Management,Detroit,MI,Subsys,REP-S782,Sophia Gomez,TERR-S02,2,7.0,6,3,3,-0.45032944717580553,0.20084598990348848,0.852100359542604,6.5771,0.060098241672438935,17.2211,synthetic,-1.1244163254332475,-0.3070100835971559,0.5937505349345118,0.36921057210362734,-0.12853109880191332,-0.14934761616896897,0.5937505349345118,1.0912729520346285,50.0,1.0,1.0,2.84248202155323,1.3862943611198906,350.0,1.0,16.1583,37709.58,17.0
2001000091,Dr. Lisa Anderson,Emergency Medicine,Philadelphia,PA,Subsys,REP-S652,Sienna Dubois,TERR-S12,3,9.0,3,2,0,-0.10048911577004885,0.9901870702525,1.399310019234921,1.8334,0.017345058759492993,21.2093,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,0.9929193668945917,-0.77509632596926,0.9295943022064139,-1.328576142997881,1.4252338253012786,66.66666666666666,0.6666666666666666,0.0,3.0831660613156275,1.0986122886681098,599.9999999999999,0.0,20.8274,45075.58,19.0
2001000092,Dr. James Gonzalez,Anesthesiology,Nashville,TN,Abstral,REP-S685,Simon Larsson,TERR-S03,3,9.0,4,3,2,-0.45032944717580553,0.8338099313343281,0.6105235639868537,4.0492,0.03783069098170566,20.7083,synthetic,0.30373276577360286,-0.3070100835971559,-0.04702502437628586,0.8807063347752623,-0.12853109880191332,1.2532768777190295,-0.04702502437628586,1.3356870364498628,75.0,1.0,0.6666666666666666,3.0398639849138998,1.3862943611198906,675.0,0.6666666666666666,19.9024,34457.71,17.0
2001000093,Dr. Ashley Robinson,Anesthesiology,Las Vegas,NV,Subsys,REP-S610,Sadie O'Connor,TERR-S12,2,4.0,6,4,4,0.0744310499328295,-0.5333319980898479,-0.04505530058908582,3.9006,0.03532511493812418,12.2763,synthetic,-0.1723169312953478,0.13864971517290903,0.5937505349345118,-0.38702920877378894,0.37298385385674826,-0.5089949222940969,0.5937505349345118,0.7929601545126896,66.66666666666666,1.3333333333333333,1.0,2.5506553758321138,1.6094379124341003,266.66666666666663,1.0,11.8155,25632.95,20.0
2001000094,Dr. Carol Lee,Neurology,Atlanta,GA,Actiq,REP-S621,Samuel Novak,TERR-S09,3,2.0,4,3,2,0.42427138133858616,-0.9268783134278067,-0.30295106789946685,4.6983,0.041628717355602696,9.9334,synthetic,0.30373276577360286,-0.3070100835971559,-0.04702502437628586,-0.9065059818089749,-0.12853109880191332,-1.0125011508692756,-0.04702502437628586,0.6493617926594211,75.0,1.0,0.6666666666666666,2.350193606908771,1.3862943611198906,150.0,0.6666666666666666,9.4876,22161.41,22.0
2001000095,Dr. Jessica Taylor,Palliative Care,Las Vegas,NV,Fentora,REP-S756,Sasha Tanaka,TERR-S04,2,3.0,7,4,2,0.0744310499328295,-0.6698619195928919,-0.02237425508261555,5.144,0.0460743763329603,11.5741,synthetic,-0.7163737279455763,0.13864971517290903,-0.3674128040316846,-0.555705060855467,0.37298385385674826,-0.9200204150085286,-0.3674128040316846,0.7022998296110167,57.14285714285714,1.3333333333333333,0.5,2.485564766515006,1.6094379124341003,171.42857142857142,0.5,11.0079,25938.26,20.0
2001000096,Dr. Robert Wilson,Emergency Medicine,Seattle,WA,Subsys,REP-S540,Sloan Patel,TERR-S12,3,10.0,3,2,0,0.0744310499328295,1.9401993212261925,2.2242868977541947,1.4719,0.014084102923720199,26.8362,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,1.586576018922628,-0.77509632596926,1.217312147106516,-1.328576142997881,1.8097802152145914,66.66666666666666,0.6666666666666666,0.0,3.3122532289734368,1.0986122886681098,666.6666666666665,0.0,26.4469,56180.61,20.0
2001000097,Dr. Melissa Jackson,Pain Management,Houston,TX,Fentora,REP-S655,Stephen Dubois,TERR-S01,1,3.0,12,7,3,1.1239520441500994,-0.6647733229643111,-0.40375546696630044,10.0798,0.08839907183372331,12.1506,synthetic,-0.6483666283642973,1.4756291114831046,-0.504721852455427,-0.5492173683573476,1.4293166337302035,-0.9046069590317374,-0.504721852455427,0.7454664689081295,58.333333333333336,2.3333333333333335,0.42857142857142855,2.488068313125579,2.0794415416798357,175.0,0.42857142857142855,11.038,20804.48,26.0
2001000098,Dr. Richard Baker,Pain Management,Los Angeles,CA,Subsys,REP-S835,Stephen Alvarez,TERR-S13,3,6.0,2,1,0,1.4737923755558562,0.09266682104539313,0.5403030292695629,0.2918,0.0027386428499469595,15.5637,synthetic,-1.1244163254332475,-1.198329681137286,-1.328576142997881,0.2707189185799404,-1.6863788313340304,-0.36513599984404566,-1.328576142997881,1.048056427894901,50.0,0.3333333333333333,0.0,2.804474911102103,0.6931471805599453,300.0,0.0,15.5184,33512.47,28.0
2001000099,Dr. James Young,Pain Management,New York,NY,Actiq,REP-S609,Seth O'Connor,TERR-S11,3,3.0,2,1,0,-0.2754092814729272,-0.7671707640915941,-0.2998339191999435,1.5999,0.014493447806237736,10.5992,synthetic,-1.1244163254332475,-1.198329681137286,-1.328576142997881,-0.6830000651466492,-1.6863788313340304,-1.0125011508692756,-1.328576142997881,0.704559688674604,50.0,0.3333333333333333,0.0,2.4364426824106094,0.6931471805599453,150.0,0.0,10.4323,22203.37,18.0
2001000100,Dr. Nancy Smith,Palliative Care,Las Vegas,NV,Subsys,REP-S804,Sarah Vargas,TERR-S10,3,6.0,5,4,0,1.4737923755558562,0.07415514892480946,-0.9293278356618778,3.7129,0.03427120140630935,15.981,synthetic,0.589362584014973,0.13864971517290903,-1.328576142997881,0.2534834073011118,0.37298385385674826,0.41170218138623044,-1.328576142997881,0.9830819542776729,80.0,1.3333333333333333,0.0,2.797823870557855,1.6094379124341003,480.0,0.0,15.4089,13729.74,28.0
2001000101,Dr. Charles Wilson,Pain Management,Portland,OR,Subsys,REP-S704,Sarah Rossi,TERR-S08,3,8.0,2,1,2,-0.45032944717580553,0.7289104559843546,0.21977753406070155,3.9467,0.03683434837365418,20.0429,synthetic,-1.1244163254332475,-1.198329681137286,2.5160772128669047,0.8026141572587421,-1.6863788313340304,0.06644076750610772,2.5160772128669047,1.302229562134414,50.0,0.3333333333333333,2.0,3.009728862697421,0.6931471805599453,400.0,2.0,19.2819,29197.87,17.0
