Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
2001000137,Dr. Nancy King,Neurology,Atlanta,GA,Fentora,REP-S644,Sarah Dubois,TERR-S04,3,5,3,2,1,36,14.6934,19156.11,4.5274,0.041515,15.3587,synthetic
2001000138,Dr. Robert Johnson,Pain Management,Houston,TX,Abstral,REP-S715,Stephen Rossi,TERR-S05,2,6,5,4,3,20,15.557,22075.32,8.7592,0.07909,16.9196,synthetic
2001000139,Dr. Ashley Martin,Pain Management,Chicago,IL,Subsys,REP-S517,Stanley Brooks,TERR-S03,1,5,10,4,4,16,12.0876,15908.93,6.2778,0.056362,12.8464,synthetic
2001000140,Dr. Melissa Williams,Internal Medicine,Las Vegas,NV,Lazanda,REP-S640,Sloan Novak,TERR-S14,3,8,3,3,3,15,22.093,22597.63,4.1587,0.039015,23.0117,synthetic
2001000141,Dr. Sarah Wilson,Pain Management,Columbus,OH,Subsys,REP-S660,Sloan Dubois,TERR-S06,3,4,4,3,2,18,10.2283,22607.67,6.029,0.053465,10.845,synthetic
2001000142,Dr. Patricia Clark,Anesthesiology,New York,NY,Abstral,REP-S514,Selena Brooks,TERR-S14,2,7,9,5,2,11,18.4897,33613.65,3.1629,0.029564,19.0745,synthetic
2001000143,Dr. Deborah Williams,Palliative Care,Columbus,OH,Subsys,REP-S748,Serena Tanaka,TERR-S10,3,4,4,2,1,15,9.8091,11422.53,4.4327,0.039438,10.2439,synthetic
2001000144,Dr. Barbara Robinson,Palliative Care,Portland,OR,Subsys,REP-S577,Stanley Kapoor,TERR-S07,2,9,6,4,4,22,24.4294,52241.21,6.6129,0.061592,26.0448,synthetic
2001000145,Dr. Laura Gonzalez,Orthopedics,Houston,TX,Subsys,REP-S680,Sloan Kowalski,TERR-S12,3,6,2,2,3,27,16.6073,40349.5,4.9217,0.045376,17.4247,synthetic
2001000146,Dr. Betty White,Pain Management,Miami,FL,Fentora,REP-S589,Seth Nakamura,TERR-S05,2,5,7,5,4,20,12.1865,14069.16,8.8853,0.078917,13.2693,synthetic
2001000147,Dr. David Allen,Neurology,Portland,OR,Lazanda,REP-S724,Sarah Santos,TERR-S14,3,2,2,2,0,18,4.4243,5041.55,2.2981,0.018571,4.526,synthetic
2001000148,Dr. Linda Anderson,Oncology,Chicago,IL,Fentora,REP-S612,Sienna O'Connor,TERR-S14,2,4,8,4,0,15,9.3165,23839.65,4.6499,0.041134,9.7497,synthetic
2001000149,Dr. Michael Brown,Pain Management,Miami,FL,Subsys,REP-S569,Seth Kapoor,TERR-S13,1,4,13,7,3,18,11.1093,20214.14,8.5991,0.075932,12.0646,synthetic
2001000150,Dr. Stephanie Miller,Oncology,Charlotte,NC,Subsys,REP-S717,Stanley Rossi,TERR-S07,2,2,5,5,3,17,3.5865,8517.52,6.673,0.050865,3.8258,synthetic
2001000151,Dr. Ashley Hill,Pain Management,Atlanta,GA,Actiq,REP-S526,Stella Patel,TERR-S12,1,5,12,8,0,24,12.1804,25343.1,2.4155,0.022077,12.4746,synthetic
2001000152,Dr. Kathleen Jones,Orthopedics,Detroit,MI,Subsys,REP-S749,Seth Tanaka,TERR-S11,3,5,3,3,3,21,14.6988,36371.41,4.6817,0.042901,15.387,synthetic
2001000153,Dr. Charles King,Pain Management,Los Angeles,CA,Subsys,REP-S642,Sophia Dubois,TERR-S02,1,5,13,9,7,18,13.3441,32988.76,9.0155,0.080538,14.5471,synthetic
2001000154,Dr. Laura Thompson,Palliative Care,Charlotte,NC,Fentora,REP-S590,Sadie Nakamura,TERR-S06,3,2,5,3,0,14,5.511,14052.58,2.5555,0.021399,5.6519,synthetic
2001000155,Dr. Jessica Harris,Internal Medicine,Austin,TX,Subsys,REP-S803,Sean Vargas,TERR-S09,3,4,4,2,3,21,9.5449,23076.69,2.6824,0.02399,9.8009,synthetic
2001000156,Dr. David Thomas,Pain Management,Miami,FL,Subsys,REP-S575,Stephen Kapoor,TERR-S05,2,6,5,5,6,14,16.3752,34739.73,8.5594,0.077579,17.7769,synthetic
2001000157,Dr. Joseph Lopez,Palliative Care,Chicago,IL,Fentora,REP-S510,Sadie Brooks,TERR-S10,3,7,4,3,4,18,18.4507,16950.44,3.9994,0.037236,19.1886,synthetic
2001000158,Dr. Ashley Adams,Oncology,Chicago,IL,Abstral,REP-S723,Sean Santos,TERR-S13,2,6,9,8,0,15,17.8776,41514.71,7.8128,0.07138,19.2743,synthetic
2001000159,Dr. Rebecca Thomas,Neurology,Jacksonville,FL,Fentora,REP-S665,Simon Kowalski,TERR-S11,3,3,4,2,2,8,6.9675,10319.71,3.9357,0.033838,7.2417,synthetic
2001000160,Dr. Patricia Smith,Internal Medicine,Miami,FL,Abstral,REP-S722,Sophia Santos,TERR-S12,3,3,4,2,0,21,8.1335,18144.78,-0.2715,-0.002421,8.1114,synthetic
2001000161,Dr. Jessica Adams,Psychiatry,Detroit,MI,Actiq,REP-S573,Spencer Kapoor,TERR-S03,3,5,2,2,0,25,14.2958,12742.65,0.8172,0.007609,14.4126,synthetic
2001000162,Dr. Joseph Young,Pain Management,Jacksonville,FL,Fentora,REP-S569,Seth Kapoor,TERR-S13,2,10,6,4,3,21,30.9584,67976.47,7.4792,0.069947,33.2739,synthetic
2001000163,Dr. Sharon Wright,Neurology,Los Angeles,CA,Abstral,REP-S504,Sarah Brooks,TERR-S04,3,2,5,2,3,16,5.8433,10200.63,6.0607,0.050456,6.1974,synthetic
2001000164,Dr. Sarah Ramirez,Palliative Care,Portland,OR,Subsys,REP-S788,Serena Gomez,TERR-S08,2,7,7,5,0,6,19.3579,37452.61,4.4027,0.041012,20.2102,synthetic
2001000165,Dr. Sharon Rivera,Pain Management,Las Vegas,NV,Subsys,REP-S761,Samuel Muller,TERR-S09,3,4,4,3,2,22,11.7441,29786.13,3.8418,0.034792,12.1953,synthetic
2001000166,Dr. Kathleen Jones,Orthopedics,Philadelphia,PA,Subsys,REP-S632,Sienna Novak,TERR-S06,3,5,2,1,1,16,12.2774,31748.36,3.8194,0.034708,12.7463,synthetic
2001000167,Dr. Patricia Taylor,Oncology,New York,NY,Actiq,REP-S721,Samuel Santos,TERR-S11,3,3,2,2,3,29,8.2476,17139.13,6.0693,0.052716,8.7481,synthetic
2001000168,Dr. Elizabeth Gonzalez,Orthopedics,Boston,MA,Abstral,REP-S541,Samuel Chen,TERR-S13,3,3,4,3,2,9,6.0555,13510.65,4.6392,0.039044,6.3364,synthetic
2001000169,Dr. Sharon Miller,Oncology,Jacksonville,FL,Subsys,REP-S773,Spencer Muller,TERR-S07,2,8,9,8,5,20,21.2799,53642.45,8.9685,0.082187,23.1884,synthetic
2001000170,Dr. Deborah Williams,Oncology,New York,NY,Subsys,REP-S613,Spencer O'Connor,TERR-S01,2,7,6,4,4,20,20.4215,49295.13,6.1538,0.057009,21.6782,synthetic
2001000171,Dr. John Nelson,Internal Medicine,Denver,CO,Subsys,REP-S805,Simon Vargas,TERR-S11,3,3,2,1,1,19,7.0491,12719.01,2.9136,0.025196,7.2545,synthetic
2001000172,Dr. Emily Hall,Pain Management,New York,NY,Subsys,REP-S694,Selena Larsson,TERR-S12,1,6,13,10,5,12,17.0325,35948.56,9.0759,0.082249,18.5784,synthetic
2001000173,Dr. Emily Adams,Pain Management,Miami,FL,Subsys,REP-S584,Sarah Nakamura,TERR-S14,2,7,9,8,0,29,18.4088,30244.44,5.1615,0.047795,19.359,synthetic
2001000174,Dr. Kathleen Scott,Neurology,Miami,FL,Subsys,REP-S601,Samuel O'Connor,TERR-S03,2,5,5,3,3,18,13.2902,33085.15,5.4756,0.04967,14.0179,synthetic
2001000175,Dr. Margaret Martin,Oncology,Denver,CO,Lazanda,REP-S598,Summer Nakamura,TERR-S14,2,6,5,3,2,16,16.4524,41709.72,2.6928,0.025068,16.8954,synthetic
2001000176,Dr. Margaret Harris,Anesthesiology,Charlotte,NC,Subsys,REP-S724,Sarah Santos,TERR-S14,2,4,7,7,8,14,11.7005,10052.49,7.3072,0.06515,12.5555,synthetic
2001000177,Dr. Jennifer Lopez,Oncology,Houston,TX,Abstral,REP-S652,Sienna Dubois,TERR-S12,2,6,9,7,4,11,16.354,39523.68,8.8952,0.080498,17.8087,synthetic
2001000178,Dr. Karen Brown,Internal Medicine,Atlanta,GA,Abstral,REP-S751,Silas Tanaka,TERR-S13,2,8,8,6,4,21,23.8092,30273.0,5.944,0.055477,25.2245,synthetic
2001000179,Dr. Elizabeth Torres,Palliative Care,Detroit,MI,Subsys,REP-S759,Solomon Tanaka,TERR-S07,2,8,9,4,3,13,21.6787,44259.94,6.0401,0.056132,22.9881,synthetic
2001000180,Dr. Ashley Smith,Oncology,Philadelphia,PA,Subsys,REP-S606,Stella O'Connor,TERR-S08,3,5,3,2,2,30,12.365,19187.1,6.4039,0.057559,13.1568,synthetic
2001000181,Dr. Linda Hill,Orthopedics,Miami,FL,Abstral,REP-S838,Summer Alvarez,TERR-S02,3,7,2,1,2,21,20.3423,41225.74,2.564,0.024145,20.8638,synthetic
2001000182,Dr. Stephanie Johnson,Emergency Medicine,Seattle,WA,Subsys,REP-S580,Sloan Kapoor,TERR-S10,3,6,4,2,1,10,17.866,35558.12,0.9861,0.009295,18.0422,synthetic
2001000183,Dr. Ashley Gonzalez,Anesthesiology,Portland,OR,Abstral,REP-S840,Sloan Alvarez,TERR-S04,2,4,7,6,0,15,11.5876,18384.41,4.4067,0.039765,12.0982,synthetic
2001000184,Dr. Dorothy Rodriguez,Oncology,Los Angeles,CA,Subsys,REP-S700,Sloan Larsson,TERR-S04,2,7,5,2,1,14,19.0851,46096.21,6.0987,0.056333,20.249,synthetic
2001000185,Dr. Sharon Nelson,Internal Medicine,Austin,TX,Subsys,REP-S568,Serena Kapoor,TERR-S12,3,6,2,1,1,11,16.0971,15918.92,3.8228,0.03536,16.7124,synthetic
2001000186,Dr. William Brown,Anesthesiology,Los Angeles,CA,Fentora,REP-S687,Scott Larsson,TERR-S05,3,8,5,3,4,23,21.5075,52726.07,2.9577,0.027871,22.1437,synthetic
2001000187,Dr. Margaret Allen,Anesthesiology,Seattle,WA,Subsys,REP-S688,Serena Larsson,TERR-S06,3,5,3,1,1,26,13.4392,13449.69,2.4576,0.022617,13.7695,synthetic
2001000188,Dr. Betty Harris,Pain Management,Chicago,IL,Subsys,REP-S762,Sophia Muller,TERR-S10,2,6,8,6,2,11,17.0292,17615.59,8.4959,0.07719,18.476,synthetic
2001000189,Dr. Lisa Rodriguez,Palliative Care,Atlanta,GA,Subsys,REP-S753,Spencer Tanaka,TERR-S01,3,4,2,1,0,20,10.3699,15145.93,1.0858,0.009855,10.4825,synthetic
2001000190,Dr. Dorothy Lewis,Neurology,Nashville,TN,Subsys,REP-S710,Sadie Rossi,TERR-S14,2,5,6,5,4,18,12.7026,28180.78,6.5039,0.058545,13.5288,synthetic
2001000191,Dr. Michelle Brown,Pain Management,Los Angeles,CA,Actiq,REP-S677,Stanley Kowalski,TERR-S09,3,5,4,3,4,17,13.0861,12832.79,6.0552,0.054728,13.8785,synthetic
2001000192,Dr. Michael Rivera,Pain Management,Nashville,TN,Subsys,REP-S648,Serena Dubois,TERR-S08,2,4,5,4,0,19,10.1718,21463.36,4.2302,0.037792,10.602,synthetic
2001000193,Dr. James Sanchez,Pain Management,Phoenix,AZ,Subsys,REP-S711,Silas Rossi,TERR-S01,2,4,9,8,2,14,11.8681,21704.18,6.6807,0.059792,12.661,synthetic
2001000194,Dr. Carol Lee,Internal Medicine,Philadelphia,PA,Subsys,REP-S687,Scott Larsson,TERR-S05,3,5,2,1,0,26,14.3775,29313.84,1.5296,0.0142,14.5974,synthetic
2001000195,Dr. Lisa Mitchell,Pain Management,Las Vegas,NV,Abstral,REP-S660,Sloan Dubois,TERR-S06,2,5,7,6,1,12,12.1363,24022.19,6.3378,0.056903,12.9054,synthetic
2001000196,Dr. Robert Campbell,Oncology,Las Vegas,NV,Abstral,REP-S581,Samuel Nakamura,TERR-S11,3,5,2,2,0,11,13.866,25762.35,0.3156,0.002939,13.9098,synthetic
2001000197,Dr. Sharon Allen,Pain Management,Philadelphia,PA,Fentora,REP-S841,Samuel Kim,TERR-S05,2,3,7,4,3,22,7.2752,6771.05,4.945,0.042556,7.6349,synthetic
2001000198,Dr. Betty Perez,Oncology,Denver,CO,Subsys,REP-S837,Stanley Alvarez,TERR-S01,2,6,5,5,4,17,15.744,34338.79,4.9028,0.045069,16.5159,synthetic
2001000199,Dr. Ashley Rodriguez,Palliative Care,Columbus,OH,Abstral,REP-S823,Sean Alvarez,TERR-S01,2,4,7,6,7,20,10.0699,17230.72,9.3272,0.081439,11.0091,synthetic
2001000200,Dr. Sharon Lee,Pain Management,Columbus,OH,Lazanda,REP-S545,Simon Chen,TERR-S03,1,3,9,6,0,21,7.9831,19567.71,4.7033,0.040948,8.3586,synthetic
2001000201,Dr. Lisa Perez,Pain Management,Los Angeles,CA,Subsys,REP-S808,Serena Vargas,TERR-S14,1,5,13,9,3,12,14.7794,29699.82,9.5879,0.085997,16.1964,synthetic
2001000202,Dr. Deborah Nguyen,Oncology,Detroit,MI,Subsys,REP-S557,Stanley Chen,TERR-S01,2,5,7,4,0,18,13.7161,14971.24,3.1302,0.028758,14.1454,synthetic
2001000203,Dr. Amanda Martinez,Pain Management,New York,NY,Subsys,REP-S501,Samuel Brooks,TERR-S01,2,4,6,5,3,15,11.5116,19480.73,8.4689,0.075033,12.4865,synthetic
2001000204,Dr. Jessica Green,Pain Management,Charlotte,NC,Abstral,REP-S847,Scott Kim,TERR-S11,3,5,5,3,1,24,12.1376,15013.41,5.6969,0.051294,12.8291,synthetic
2001000205,Dr. John Hill,Neurology,New York,NY,Abstral,REP-S665,Simon Kowalski,TERR-S11,3,7,3,3,0,17,18.97,29058.34,3.8541,0.035957,19.7011,synthetic
2001000206,Dr. Kimberly Lewis,Oncology,Columbus,OH,Actiq,REP-S669,Seth Kowalski,TERR-S01,3,5,5,3,3,10,12.369,25518.98,6.3844,0.05739,13.1587,synthetic
2001000207,Dr. Donna Thomas,Oncology,Miami,FL,Actiq,REP-S530,Sadie Patel,TERR-S02,1,5,11,5,5,8,13.3913,27238.05,9.19,0.082053,14.622,synthetic
2001000208,Dr. Barbara Allen,Family Practice,Chicago,IL,Subsys,REP-S591,Silas Nakamura,TERR-S07,3,8,4,3,0,18,23.2221,39394.71,1.8433,0.017518,23.6502,synthetic
2001000209,Dr. Sandra Sanchez,Palliative Care,Atlanta,GA,Lazanda,REP-S799,Solomon Gomez,TERR-S05,3,2,4,2,0,18,5.6536,9774.62,1.7222,0.014528,5.751,synthetic
2001000210,Dr. Melissa White,Oncology,Miami,FL,Actiq,REP-S702,Sophia Rossi,TERR-S06,3,4,3,3,1,7,9.8073,19427.17,3.6814,0.032862,10.1684,synthetic
2001000211,Dr. Michael Rivera,Oncology,New York,NY,Subsys,REP-S586,Stella Nakamura,TERR-S02,2,6,8,5,0,25,17.0766,39397.74,3.0282,0.028206,17.5937,synthetic
2001000212,Dr. Barbara Allen,Anesthesiology,Seattle,WA,Subsys,REP-S539,Solomon Patel,TERR-S11,3,9,2,1,0,16,26.5711,41386.2,0.3616,0.003479,26.6672,synthetic
2001000213,Dr. Laura Adams,Pain Management,Los Angeles,CA,Subsys,REP-S562,Sophia Kapoor,TERR-S06,3,5,2,2,1,24,12.2358,24548.09,5.1255,0.046295,12.863,synthetic
2001000214,Dr. Michael Jones,Oncology,Baltimore,MD,Subsys,REP-S517,Stanley Brooks,TERR-S03,2,4,9,6,6,19,11.2385,29012.91,7.751,0.068758,12.1096,synthetic
2001000215,Dr. Robert Adams,Anesthesiology,Nashville,TN,Abstral,REP-S645,Simon Dubois,TERR-S05,3,8,5,3,3,23,21.8686,27661.52,5.3115,0.049545,23.0302,synthetic
2001000216,Dr. Donna Thomas,Palliative Care,Detroit,MI,Subsys,REP-S594,Selena Nakamura,TERR-S10,3,8,5,4,3,10,21.4718,48927.88,3.6557,0.034334,22.2568,synthetic
2001000217,Dr. Michael Mitchell,Pain Management,Phoenix,AZ,Subsys,REP-S649,Seth Dubois,TERR-S09,3,7,5,4,5,21,18.7298,39212.95,6.6789,0.061475,19.9807,synthetic
2001000218,Dr. Linda Rodriguez,Pain Management,Chicago,IL,Fentora,REP-S849,Seth Kim,TERR-S13,1,3,10,7,6,11,7.9291,9640.94,9.6611,0.082309,8.6951,synthetic
2001000219,Dr. Deborah Lopez,Palliative Care,Detroit,MI,Subsys,REP-S764,Sarah Muller,TERR-S12,2,7,5,2,3,12,18.2348,19650.32,6.1787,0.056923,19.3614,synthetic
2001000220,Dr. Elizabeth Harris,Pain Management,Houston,TX,Abstral,REP-S729,Seth Santos,TERR-S05,2,3,5,4,3,16,7.9517,12859.3,7.6657,0.065875,8.5613,synthetic
2001000221,Dr. Mary Wright,Oncology,Las Vegas,NV,Subsys,REP-S626,Stella Novak,TERR-S14,2,6,6,3,4,15,17.6228,34432.66,5.0314,0.046514,18.5095,synthetic
2001000222,Dr. Susan Torres,Palliative Care,Los Angeles,CA,Actiq,REP-S747,Scott Tanaka,TERR-S09,3,5,3,1,1,7,13.9865,34326.92,2.031,0.018778,14.2705,synthetic
2001000223,Dr. Kathleen Johnson,Internal Medicine,Chicago,IL,Abstral,REP-S758,Summer Tanaka,TERR-S06,3,8,4,3,1,18,21.3474,52769.41,2.1134,0.019987,21.7985,synthetic
2001000224,Dr. Margaret White,Oncology,Seattle,WA,Actiq,REP-S704,Sarah Rossi,TERR-S08,2,5,5,4,4,27,13.3897,33268.17,7.0865,0.063858,14.3386,synthetic
2001000225,Dr. Michelle Sanchez,Anesthesiology,Las Vegas,NV,Fentora,REP-S606,Stella O'Connor,TERR-S08,2,5,9,7,0,21,13.7427,25330.21,6.5324,0.059111,14.6404,synthetic
2001000226,Dr. Deborah Green,Pain Management,Chicago,IL,Abstral,REP-S758,Summer Tanaka,TERR-S06,3,5,2,1,0,15,14.708,22573.06,1.5828,0.014712,14.9408,synthetic
2001000227,Dr. Donna Martin,Pain Management,Chicago,IL,Subsys,REP-S702,Sophia Rossi,TERR-S06,3,7,3,2,2,13,20.1893,37499.43,4.3586,0.04069,21.0693,synthetic
2001000228,Dr. Betty Perez,Internal Medicine,Baltimore,MD,Actiq,REP-S666,Stella Kowalski,TERR-S12,2,8,5,4,3,16,21.8568,41286.83,4.9272,0.04604,22.9337,synthetic
2001000229,Dr. Deborah Carter,Oncology,Philadelphia,PA,Abstral,REP-S688,Serena Larsson,TERR-S06,3,6,4,3,3,17,15.4589,37188.85,6.3293,0.057747,16.4373,synthetic
2001000230,Dr. Charles Rodriguez,Oncology,Denver,CO,Lazanda,REP-S528,Serena Patel,TERR-S14,2,3,5,5,3,13,8.1038,17619.09,7.9398,0.068291,8.7472,synthetic
2001000231,Dr. John Lee,Oncology,Philadelphia,PA,Subsys,REP-S545,Simon Chen,TERR-S03,1,3,12,10,4,17,7.8153,7146.74,11.799,0.099488,8.7374,synthetic
2001000232,Dr. Richard Moore,Anesthesiology,Phoenix,AZ,Subsys,REP-S537,Stanley Patel,TERR-S09,3,6,3,3,4,11,16.6632,33412.78,6.2384,0.057185,17.7027,synthetic
2001000233,Dr. William White,Pain Management,Las Vegas,NV,Subsys,REP-S637,Stanley Novak,TERR-S11,3,9,4,1,1,12,24.0848,22235.37,3.0927,0.029262,24.8297,synthetic
2001000234,Dr. Mary Lewis,Pain Management,Phoenix,AZ,Fentora,REP-S593,Spencer Nakamura,TERR-S09,3,6,3,2,1,14,16.0084,33291.48,2.4287,0.022602,16.3972,synthetic
2001000235,Dr. Betty Gonzalez,Pain Management,New York,NY,Abstral,REP-S532,Sienna Patel,TERR-S04,2,4,6,5,1,12,9.7102,13859.0,7.3119,0.064187,10.4202,synthetic
2001000236,Dr. Margaret Jackson,Internal Medicine,Atlanta,GA,Abstral,REP-S813,Spencer Vargas,TERR-S05,3,5,3,2,3,14,14.6324,19646.54,3.4118,0.031436,15.1316,synthetic
2001000237,Dr. Margaret Gonzalez,Internal Medicine,Jacksonville,FL,Subsys,REP-S581,Samuel Nakamura,TERR-S11,3,5,4,2,3,24,14.0805,30478.25,5.0582,0.046147,14.7928,synthetic
2001000238,Dr. Sharon Williams,Family Practice,Seattle,WA,Subsys,REP-S792,Sienna Gomez,TERR-S12,3,4,5,4,4,13,11.7315,25168.81,5.5487,0.049865,12.3824,synthetic
2001000239,Dr. Carol Thomas,Anesthesiology,Charlotte,NC,Abstral,REP-S699,Solomon Larsson,TERR-S03,2,4,6,5,3,20,9.4692,22610.24,7.1852,0.062965,10.1496,synthetic
2001000240,Dr. Joseph Anderson,Pain Management,Baltimore,MD,Subsys,REP-S571,Silas Kapoor,TERR-S01,2,7,8,7,0,16,19.1578,26825.55,3.408,0.031876,19.8107,synthetic
2001000241,Dr. Barbara Scott,Anesthesiology,Baltimore,MD,Subsys,REP-S732,Sienna Santos,TERR-S08,2,6,7,5,2,18,16.9721,31648.79,4.6583,0.043051,17.7627,synthetic
2001000242,Dr. Patricia Robinson,Palliative Care,Los Angeles,CA,Abstral,REP-S742,Sophia Tanaka,TERR-S04,3,8,2,1,0,23,22.75,24071.69,0.687,0.006559,22.9063,synthetic
2001000243,Dr. Barbara Gonzalez,Anesthesiology,Seattle,WA,Subsys,REP-S703,Sean Rossi,TERR-S07,2,4,9,7,3,17,10.4561,11185.6,6.3972,0.056747,11.125,synthetic
2001000244,Dr. Emily Sanchez,Orthopedics,Las Vegas,NV,Abstral,REP-S756,Sasha Tanaka,TERR-S04,3,4,2,1,2,18,11.2633,25535.89,1.628,0.014842,11.4466,synthetic
2001000245,Dr. Barbara Martinez,Pain Management,Nashville,TN,Abstral,REP-S503,Sean Brooks,TERR-S03,1,4,10,5,3,11,10.7077,25109.16,6.9658,0.061761,11.4536,synthetic
2001000246,Dr. Thomas Flores,Anesthesiology,Boston,MA,Actiq,REP-S842,Sophia Kim,TERR-S06,3,5,4,2,2,17,12.0533,21293.46,2.6549,0.024219,12.3733,synthetic
2001000247,Dr. Karen Martin,Oncology,Houston,TX,Fentora,REP-S784,Sarah Gomez,TERR-S04,2,10,5,3,3,27,29.1919,68448.95,5.3308,0.050258,30.7481,synthetic
2001000248,Dr. Michelle Mitchell,Anesthesiology,Philadelphia,PA,Actiq,REP-S532,Sienna Patel,TERR-S04,2,5,9,8,8,11,12.4466,21671.31,7.41,0.066339,13.3689,synthetic
2001000249,Dr. Dorothy Williams,Neurology,Los Angeles,CA,Fentora,REP-S520,Sloan Brooks,TERR-S06,3,10,2,1,1,23,34.5802,68245.03,2.8253,0.027089,35.5572,synthetic
2001000250,Dr. Richard Hall,Neurology,Portland,OR,Subsys,REP-S803,Sean Vargas,TERR-S09,3,4,5,4,2,13,9.7598,10051.01,3.9942,0.035589,10.1496,synthetic
2001000251,Dr. Betty Robinson,Oncology,Boston,MA,Subsys,REP-S620,Sloan O'Connor,TERR-S08,2,10,9,7,3,28,27.3252,48823.4,6.6956,0.062592,29.1547,synthetic
2001000252,Dr. Jennifer Garcia,Pain Management,Detroit,MI,Abstral,REP-S669,Seth Kowalski,TERR-S01,2,6,7,6,1,16,15.2762,15851.0,8.3268,0.075248,16.5482,synthetic
2001000253,Dr. Charles Perez,Pain Management,Charlotte,NC,Subsys,REP-S814,Selena Vargas,TERR-S06,2,10,6,5,6,14,36.5908,66269.32,7.4672,0.070165,39.3231,synthetic
2001000254,Dr. Charles Brown,Pain Management,Phoenix,AZ,Subsys,REP-S580,Sloan Kapoor,TERR-S10,2,8,5,4,3,18,21.5368,51514.24,7.5502,0.069667,23.1628,synthetic
2001000255,Dr. Richard Lee,Oncology,Denver,CO,Fentora,REP-S530,Sadie Patel,TERR-S02,2,4,7,5,4,24,10.5994,9152.51,7.4339,0.065723,11.3873,synthetic
2001000256,Dr. Sharon Jackson,Neurology,Jacksonville,FL,Abstral,REP-S676,Sasha Kowalski,TERR-S08,3,6,2,2,3,17,16.2517,25409.0,4.2386,0.039152,16.9405,synthetic
2001000257,Dr. Thomas Thompson,Internal Medicine,Miami,FL,Abstral,REP-S708,Serena Rossi,TERR-S12,3,3,4,3,0,8,8.3798,20596.54,2.0571,0.018211,8.5521,synthetic
2001000258,Dr. Amanda Wilson,Anesthesiology,Boston,MA,Actiq,REP-S824,Sarah Alvarez,TERR-S02,2,5,9,7,3,27,12.7002,21287.84,5.341,0.048325,13.3785,synthetic
2001000259,Dr. Laura Wilson,Internal Medicine,Austin,TX,Abstral,REP-S737,Stanley Santos,TERR-S13,3,6,4,2,1,22,15.8493,26393.79,5.2948,0.048605,16.6885,synthetic
2001000260,Dr. Susan Carter,Pain Management,Nashville,TN,Abstral,REP-S632,Sienna Novak,TERR-S06,3,10,4,3,3,15,41.1836,58925.15,6.6185,0.062614,43.9093,synthetic
2001000261,Dr. Ashley Hall,Pain Management,Nashville,TN,Subsys,REP-S545,Simon Chen,TERR-S03,1,5,9,6,1,24,12.9989,15813.89,4.8082,0.043679,13.6239,synthetic
2001000262,Dr. Amanda Miller,Oncology,Philadelphia,PA,Actiq,REP-S776,Sasha Muller,TERR-S10,3,7,4,2,2,15,18.6524,17161.02,5.1368,0.047603,19.6105,synthetic
2001000263,Dr. Rebecca Lopez,Neurology,Nashville,TN,Subsys,REP-S656,Sasha Dubois,TERR-S02,2,4,9,7,3,28,11.2691,12791.25,5.6458,0.050557,11.9053,synthetic
2001000264,Dr. Robert Campbell,Oncology,Charlotte,NC,Actiq,REP-S848,Serena Kim,TERR-S12,2,5,6,5,1,18,14.7695,26027.8,6.7927,0.061678,15.7728,synthetic
2001000265,Dr. Elizabeth Ramirez,Anesthesiology,Nashville,TN,Abstral,REP-S652,Sienna Dubois,TERR-S12,2,7,6,5,4,35,18.0923,17274.47,5.7243,0.052825,19.128,synthetic
2001000266,Dr. Barbara Scott,Palliative Care,Miami,FL,Lazanda,REP-S600,Sloan Nakamura,TERR-S02,2,4,6,5,0,21,10.9886,16108.57,2.8567,0.025847,11.3025,synthetic
2001000267,Dr. Kimberly King,Pain Management,Seattle,WA,Subsys,REP-S628,Serena Novak,TERR-S02,1,9,12,10,6,22,24.1333,59470.36,6.5762,0.061232,25.7204,synthetic
2001000268,Dr. Amanda Nelson,Oncology,Las Vegas,NV,Subsys,REP-S714,Selena Rossi,TERR-S04,2,6,6,5,0,19,15.4096,17745.13,2.7959,0.025917,15.8405,synthetic
2001000269,Dr. Charles Scott,Oncology,Los Angeles,CA,Subsys,REP-S797,Stanley Gomez,TERR-S03,1,5,12,9,2,19,14.4276,32627.0,7.3103,0.066129,15.4823,synthetic
2001000270,Dr. Melissa Martin,Pain Management,Seattle,WA,Abstral,REP-S683,Sean Larsson,TERR-S01,2,5,6,5,5,21,12.9529,14991.2,8.3618,0.07476,14.036,synthetic
2001000271,Dr. Mary Johnson,Internal Medicine,Charlotte,NC,Subsys,REP-S548,Serena Chen,TERR-S06,3,7,2,1,0,22,18.9143,22438.68,1.8124,0.017067,19.2571,synthetic
2001000272,Dr. Melissa Lewis,Anesthesiology,Phoenix,AZ,Fentora,REP-S629,Seth Novak,TERR-S03,2,7,9,6,2,12,18.4606,34800.1,6.1864,0.057028,19.6026,synthetic
2001000273,Dr. Elizabeth Carter,Oncology,Phoenix,AZ,Abstral,REP-S582,Sophia Nakamura,TERR-S12,1,10,10,8,9,27,32.0324,77326.28,5.6336,0.05319,33.8369,synthetic
